id,label,year,list,link,countries,primary_concepts,secondary_concepts
element_970,Festival of folklore in Koprivshtitsa: a system of practices for heritage presentation and transmission,2016,GSP,https://ich.unesco.org/en/BSP/festival-of-folklore-in-koprivshtitsa-a-system-of-practices-for-heritage-presentation-and-transmission-00970,Bulgaria,"Festivals; Safeguarding practices; Social practices, rituals and festive events",Architecture; Archive records; Bowed string instruments; Costumes; Craft workers; Cultural policy; Dance; Ethnographic museums; Firewalking; Idiophones; Instrumental music; Knowledge and practices concerning nature and the universe; Masks; National broadcasting; Oral traditions and expressions; Overcommercialization; Percussion instruments; Performers; Performing arts; Polyphonic singing; Rituals; Scientific publications; Sport; Story telling; Traditional craftsmanship; Traditional medicine; Urban development; Vocal music; Wind instruments
element_971,"Askiya, the art of wit",2014,RL,https://ich.unesco.org/en/RL/askiya-the-art-of-wit-00971,Uzbekistan,"Contests; Grasslands, savannahs; Humour (literary); Intelligence","Everyday life; Family; Festivals; Folk art; Improvisation; Oral expression; Oral tradition; Oral traditions and expressions; Peace; Performing arts; Social practices, rituals and festive events; Talent; Urban areas"
element_981,Isukuti dance of Isukha and Idakho communities of Western Kenya,2014,USL,https://ich.unesco.org/en/USL/isukuti-dance-of-isukha-and-idakho-communities-of-western-kenya-00981,Kenya,Dance; Percussion instruments,"Aged practitioners; Birth; Clans; Communities; Costumes; Cow; Diminishing participation; Diminishing youth interest; Educational standardization; Family; Friendship; Funeral; Grasslands, savannahs; Horn; Idiophones; Initiation rites; Instrument making; Instrumental music; Insufficient financial resources; Knowledge and practices concerning nature and the universe; Loss of cultural spaces; Mass media; Material shortage; Moral values; Oral history; Oral traditions and expressions; Peace; Performing arts; Rapid sociocultural change; Raw materials; Reduced practice; Religious practice; Rural-urban migration; Social practices, rituals and festive events; Symbols; Traditional craftsmanship; Urban development; Vocal music; Wedding; Wind instruments; Wood"
element_982,Male-child cleansing ceremony of the Lango of central northern Uganda,2014,USL,https://ich.unesco.org/en/USL/male-child-cleansing-ceremony-of-the-lango-of-central-northern-uganda-00982,Uganda,"Boys; Ritual purification; Rituals; Social practices, rituals and festive events","Aged practitioners; Animal products; Bark; Brewing; Ceramic art; Cereals; Conflicts; Dairy products; Dance; Deforestation; Family; Fertility ritual; Fire; Food customs; Food preparation; Grasslands, savannahs; Hair; Hampered transmission; Intolerance; Kinship; Material shortage; Mothers; Rapid sociocultural change; Reduced practice; Religious belief; Rural-urban migration; Social status; Spiritual retreat; Traditional medicine; Vegetable oils; Vocal music; Water"
element_983,Mapoyo oral tradition and its symbolic reference points within their ancestral territory,2014,USL,https://ich.unesco.org/en/USL/mapoyo-oral-tradition-and-its-symbolic-reference-points-within-their-ancestral-territory-00983,Venezuela (Bolivarian Republic of),Cultural space; Forests; Oral tradition,Agro-ecosystems; Animism; Architecture; Bladed weapons; Cosmology; Degraded ecosystem; Degraded habitat; Educational standardization; Encroachment on food resources; Ethnobotany; Everyday life; Hampered transmission; Harvesting; Inland wetlands; Insufficient financial resources; Knowledge and practices concerning nature and the universe; Local languages; Loss of ancestral language; Loss of cultural spaces; Mining; Mythology; Oral traditions and expressions; Rapid economic transformation; Reduced repertoire; Rivers; Rural-urban migration; Sacred sites; Spiritual knowledge; Story telling; Symbols; Technical skills; Traditional medicine; Urban development; Veneration of the dead; Water pollution; Woodworking
element_985,"Lavash, the preparation, meaning and appearance of traditional bread as an expression of culture in Armenia",2014,RL,https://ich.unesco.org/en/RL/lavash-the-preparation-meaning-and-appearance-of-traditional-bread-as-an-expression-of-culture-in-armenia-00985,Armenia,Bread; Food preparation,"Ceramic art; Cereals; Christianity; Family; Food customs; Gender division of labour; Handicrafts; Knowledge and practices concerning nature and the universe; Moral values; Non-ecosystem specific; Oral traditions and expressions; Oven; Performing arts; Rituals; Social practices, rituals and festive events; Traditional craftsmanship; Traditional medicine; Traditional tools; Wedding"
element_988,Baile Chino,2014,RL,https://ich.unesco.org/en/RL/baile-chino-00988,Chile,"Dance; Instrumental music; Mountains; Social practices, rituals and festive events; Vocal music",Agro-ecosystems; Catholicism; Flags; Fraternity; Improvisation; Percussion instruments; Procession; Religious practice; Urban areas; Woodwind instruments
element_989,Ritual dance of the royal drum,2014,RL,https://ich.unesco.org/en/RL/ritual-dance-of-the-royal-drum-00989,Burundi,Mountains; Percussion instruments; Ritual dance; Vocal music,"Acrobatics; Apprenticeship; Aristocracy; Epic poetry; Forests; Grasslands, savannahs; Instrument making; Instrumental music; Knowledge and practices concerning nature and the universe; Oral traditions and expressions; Performing arts; Religious practice; Ritual items; Ritual purification; Social practices, rituals and festive events; Traditional craftsmanship; Trees; Veneration of the dead; Wood"
element_990,Zmijanje embroidery,2014,RL,https://ich.unesco.org/en/RL/zmijanje-embroidery-00990,Bosnia and Herzegovina,Agro-ecosystems; Embroidery; Textile arts,Clothing; Costumes; Craft workers; Creativity; Decorative arts; Furniture; Geometry; Mountains; Natural dyes; Needle; Oral tradition; Social status; Traditional craftsmanship; Urban areas; Work songs
element_991,"Gwoka: music, song, dance and cultural practice representative of Guadeloupean identity",2014,RL,https://ich.unesco.org/en/RL/gwoka-music-song-dance-and-cultural-practice-representative-of-guadeloupean-identity-00991,France,"Choir singing; Dance; Instrumental music; Social practices, rituals and festive events","Choreography; Colonial history; Cultural events; Ethics; Farmers; Improvisation; Instrument making; Islands; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Multiethnic societies; Oral traditions and expressions; Percussion instruments; Performing arts; Slavery; Traditional craftsmanship"
element_993,Know-how of cultivating mastic on the island of Chios,2014,RL,https://ich.unesco.org/en/RL/know-how-of-cultivating-mastic-on-the-island-of-chios-00993,Greece,Agriculture; Agro-ecosystems; Food customs; Plant resources; Resin,"Family; Gender division of labour; Harvesting; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Oral tradition; Religious belief; Social practices, rituals and festive events; Story telling; Traditional craftsmanship; Traditional medicine; Trees; Work songs"
element_995,"Kopachkata, a social dance from the village of Dramche, Pijanec",2014,RL,https://ich.unesco.org/en/RL/kopachkata-a-social-dance-from-the-village-of-dramche-pijanec-00995,North Macedonia,Agro-ecosystems; Dance,Choreography; Costumes; Festivals; Food customs; Funeral; Percussion instruments; Performing arts; Plucked string instruments; Religious practice; Urban areas; Wedding; Wind instruments; Woodwind instruments
element_996,Kazakh traditional art of Dombra Kuy,2014,RL,https://ich.unesco.org/en/RL/kazakh-traditional-art-of-dombra-kuy-00996,Kazakhstan,Instrumental music; Non-ecosystem specific; Plucked string instruments,"Apprenticeship; Cultural events; Festivals; Food customs; Grasslands, savannahs; Improvisation; Knowledge and practices concerning nature and the universe; Legends; Oral traditions and expressions; Performers; Performing arts; Religious belief; Story telling; Wood"
element_997,"Aitysh/Aitys, art of improvisation",2015,RL,https://ich.unesco.org/en/RL/aitysh-aitys-art-of-improvisation-00997,"Kazakhstan, Kyrgyzstan","Grasslands, savannahs; Improvisation; Poetry; Vocal music",Apprenticeship; Awards; Duet; Festivals; Humour (literary); Oral tradition; Oral traditions and expressions; Performing arts; Plucked string instruments; Proverbs; Urban areas; Wisdom
element_998,Traditional knowledge and skills in making Kyrgyz and Kazakh yurts (Turkic nomadic dwellings),2014,RL,https://ich.unesco.org/en/RL/traditional-knowledge-and-skills-in-making-kyrgyz-and-kazakh-yurts-turkic-nomadic-dwellings-00998,"Kazakhstan, Kyrgyzstan",Architecture; Mobile homes; Pastoralism; Traditional craftsmanship,"Apprenticeship; Carpentry; Craft workers; Decorative arts; Gender division of labour; Grasslands, savannahs; Handicrafts; Nomads; Oral tradition; Social practices, rituals and festive events; Wood; Wool"
element_999,"Tchopa, sacrificial dance of the Lhomwe people of southern Malawi",2014,RL,https://ich.unesco.org/en/RL/tchopa-sacrificial-dance-of-the-lhomwe-people-of-southern-malawi-00999,Malawi,Offering; Performing arts; Ritual dance,"Bladed weapons; Costumes; Grasslands, savannahs; Harvesting; Hunting; Instrument making; Musical instruments; Plant resources; Social practices, rituals and festive events; Traditional medicine; Traditional tools; Veneration of the dead; Vocal music"
element_1000,"Al-Zajal, recited or sung poetry",2014,RL,https://ich.unesco.org/en/RL/al-zajal-recited-or-sung-poetry-01000,Lebanon,Mountains; Oral tradition; Poetry; Vocal music,"Agro-ecosystems; Conflict resolution; Contests; Emotions; Everyday life; Family; Intercultural dialogue; Interfaith practices; Musical instruments; Oral traditions and expressions; Performing arts; Politics; Religions; Social practices, rituals and festive events; Tolerance; Traditional craftsmanship; Urban areas"
element_1001,"Washi, craftsmanship of traditional Japanese hand-made paper",2014,RL,https://ich.unesco.org/en/RL/washi-craftsmanship-of-traditional-japanese-hand-made-paper-01001,Japan,Agro-ecosystems; Craft workers; Paper; Technical skills,Agriculture; Apprenticeship; Bark; Calligraphy; Decorative arts; Family; Festivals; Fibres; Interior architecture; Knowledge and practices concerning nature and the universe; Raw materials; Shinto; Traditional craftsmanship; Urban areas
element_1003,Traditional Mauritian Sega,2014,RL,https://ich.unesco.org/en/RL/traditional-mauritian-sega-01003,Mauritius,Dance; Instrumental music,"Apprenticeship; Costumes; Emotions; Fire; Idiophones; Improvisation; Instrument making; Islands; Marine, coastal and island areas; Oral tradition; Oral traditions and expressions; Percussion instruments; Performing arts; Slavery; Social practices, rituals and festive events; Traditional craftsmanship; Vocal music"
element_1004,Coming forth of the masks and puppets in Markala,2014,RL,https://ich.unesco.org/en/RL/coming-forth-of-the-masks-and-puppets-in-markala-01004,Mali,Forests; Initiation rites; Masks; Puppets,"Conflict resolution; Costumes; Dry season; Grasslands, savannahs; Knowledge and practices concerning nature and the universe; Moral values; Multiethnic societies; Offering; Oral traditions and expressions; Percussion instruments; Performing arts; Ritual dance; Sacred sites; Social practices, rituals and festive events; Traditional craftsmanship; Vocal music; Wild animals; Wood; Woodworking"
element_1007,"Cante Alentejano, polyphonic singing from Alentejo, southern Portugal",2014,RL,https://ich.unesco.org/en/RL/cante-alentejano-polyphonic-singing-from-alentejo-southern-portugal-01007,Portugal,Agro-ecosystems; Performing arts; Polyphonic singing; Working class,"Choir singing; Costumes; Emotions; Family; Grasslands, savannahs; Mining; Oral traditions and expressions; Pastoralism; Poetry; Religions; Rural sociology; Rural-urban migration; Social inclusion; Social practices, rituals and festive events; Work songs"
element_1008,Ví and Giặm folk songs of Nghệ Tĩnh,2014,RL,https://ich.unesco.org/en/RL/vi-and-gim-folk-songs-of-ngh-tnh-01008,Viet Nam,Agro-ecosystems; Oral traditions and expressions; Rural areas; Work songs,Apprenticeship; Carpentry; Craft workers; Farmers; Fishing; Food preparation; Hats; Inland wetlands; Performing arts; Poetry; Rice; Rivers; Weaving; Wood
element_1009,Practices and expressions of joking relationships in Niger,2014,RL,https://ich.unesco.org/en/RL/practices-and-expressions-of-joking-relationships-in-niger-01009,Niger,"Culture of peace; Drylands; Humour (literary); Kinship; Social practices, rituals and festive events; Socio-cultural practices","Community leaders; Conflict resolution; Family; Friendship; Grasslands, savannahs; Knowledge and practices concerning nature and the universe; Multiethnic societies; Offering; Oral traditions and expressions; Performing arts; Rituals; Tribes; Wedding"
element_1010,"Slava, celebration of family saint patron’s day",2014,RL,https://ich.unesco.org/en/RL/slava-celebration-of-family-saint-patron-s-day-01010,Serbia,Family; Religious practice; Saints,"Alcoholic beverages; Food customs; Non-ecosystem specific; Offering; Oral traditions and expressions; Orthodox Churches; Prosperity ritual; Social practices, rituals and festive events; Vocal music"
element_1011,"Almezmar, drumming and dancing with sticks",2016,RL,https://ich.unesco.org/en/RL/almezmar-drumming-and-dancing-with-sticks-01011,Saudi Arabia,"Dance; Drylands; Social practices, rituals and festive events; Stick; Vocal music",Body percussion; Costumes; Craft workers; Cultural events; Emotions; Entertainment; Moral values; Oral traditions and expressions; Percussion instruments; Performing arts; Traditional craftsmanship; Urban areas; Wedding; Wood
element_1012,"Al-Ayyala, a traditional performing art of the Sultanate of Oman and the United Arab Emirates",2014,RL,https://ich.unesco.org/en/RL/al-ayyala-a-traditional-performing-art-of-the-sultanate-of-oman-and-the-united-arab-emirates-01012,"Oman, United Arab Emirates",Dance; Drylands; Poetry; Vocal music,"Bladed weapons; Choreography; Costumes; Festivals; Idiophones; Instrument making; Oral traditions and expressions; Percussion instruments; Performing arts; Performing arts; Social practices, rituals and festive events; Stick; Traditional craftsmanship; Urban areas"
element_1017,"Safeguarding the carillon culture: preservation, transmission, exchange and awareness-raising",2014,GSP,https://ich.unesco.org/en/BSP/safeguarding-the-carillon-culture-preservation-transmission-exchange-and-awareness-raising-01017,Belgium,Idiophones; Instrumental music; Musical instruments,"Churches; Cultural innovations; Festivals; Instrument making; Music education; Performing arts; Restoration; Social practices, rituals and festive events; Technical skills; Urban areas; Writing (composition)"
element_1028,Epic art of Gorogly,2015,RL,https://ich.unesco.org/en/RL/epic-art-of-gorogly-01028,Turkmenistan,"Epic poetry; Grasslands, savannahs; Oral tradition; Oral traditions and expressions; Vocal music","Animal husbandry; Bard; Cultural events; Festivals; Improvisation; Knights; Knowledge and practices concerning nature and the universe; Moral values; Mythology; Performing arts; Social practices, rituals and festive events; Story telling; String instruments; Urban areas"
element_1054,"Fichee-Chambalaalla, New Year festival of the Sidama people",2015,RL,https://ich.unesco.org/en/RL/fichee-chambalaalla-new-year-festival-of-the-sidama-people-01054,Ethiopia,"Conflict resolution; Festivals; New year; Social practices, rituals and festive events","Calendars; Cattle; Clans; Dance; Divination; Family; Food preparation; Grasslands, savannahs; Knowledge and practices concerning nature and the universe; Moon; Multiethnic societies; Offering; Oral tradition; Performing arts"
element_1056,Wititi dance of the Colca Valley,2015,RL,https://ich.unesco.org/en/RL/wititi-dance-of-the-colca-valley-01056,Peru,Dance; Initiation rites; Mountains; Performing arts,Agricultural ritual; Agriculture; Agro-ecosystems; Choreography; Contests; Costumes; Embroidery; Knowledge and practices concerning nature and the universe; Orchestras; Procession; Rain; Rainy season; Single persons; Transvestism; Wedding
element_1058,Traditional craftsmanship of Çini-making,2016,RL,https://ich.unesco.org/en/RL/traditional-craftsmanship-of-cini-making-01058,Türkiye,Ceramic art; Decorative arts; Traditional craftsmanship,Animals; Architecture; Clays; Craft workers; Flowers; Geometry; Glaze; Kiln; Knowledge and practices concerning nature and the universe; Natural dyes; Non-ecosystem specific; Painting; Pattern; Plants
element_1059,"Yama, Hoko, Yatai, float festivals in Japan",2016,RL,https://ich.unesco.org/en/RL/yama-hoko-yatai-float-festivals-in-japan-01059,Japan,"Festivals; Float; Procession; Social practices, rituals and festive events",Costumes; Decorative arts; Environmental awareness; Handicrafts; Natural disasters; Peace; Performing arts; Puppets; Pyrotechnics; Religious practice; Restoration; Shinto; Urban areas
element_1061,Coaxing ritual for camels,2015,USL,https://ich.unesco.org/en/USL/coaxing-ritual-for-camels-01061,Mongolia,Agricultural ritual; Animal husbandry; Drylands; Knowledge and practices concerning nature and the universe; Vocal music,"Aged practitioners; Animal behaviour; Animism; Bowed string instruments; Buddhism; Camel; Climate change; Dairy products; Diminishing youth interest; Educational standardization; Emotions; Family; Grasslands, savannahs; Instrumental music; Mothers; Nomads; Oral traditions and expressions; Orphans; Pastoralism; Performing arts; Rapid economic transformation; Reduced repertoire; Rural-urban migration; Social capital; Social practices, rituals and festive events; Surge of new technologies; Talent; Woodwind instruments"
element_1062,Beer culture in Belgium,2016,RL,https://ich.unesco.org/en/RL/beer-culture-in-belgium-01062,Belgium,"Brewing; Fermented beverages; Non-ecosystem specific; Social practices, rituals and festive events",Agro-ecosystems; Apprenticeship; Cereals; Craft workers; Environmental conservation; Everyday life; Fermentation; Food customs; Food preparation; Friendship; Hospitality; Knowledge and practices concerning nature and the universe; Traditional craftsmanship; Training courses; Urban areas
element_1063,Tradition of kimchi-making in the Democratic People's Republic of Korea,2015,RL,https://ich.unesco.org/en/RL/tradition-of-kimchi-making-in-the-democratic-people-s-republic-of-korea-01063,Democratic People’s Republic of Korea,"Agro-ecosystems; Fermentation; Food preparation; Social practices, rituals and festive events; Vegetables",Everyday life; Family; Food customs; Homemakers; Knowledge and practices concerning nature and the universe; Meat; Non-ecosystem specific; Oral tradition; Salt; Sea fishing; Seasons
element_1064,Practices related to the Viet beliefs in the Mother Goddesses of Three Realms,2016,RL,https://ich.unesco.org/en/RL/practices-related-to-the-viet-beliefs-in-the-mother-goddesses-of-three-realms-01064,Viet Nam,"Mothers; Religious practice; Social practices, rituals and festive events",Agro-ecosystems; Buddhism; Dance; Instrumental music; Knowledge and practices concerning nature and the universe; Offering; Oral tradition; Oral traditions and expressions; Performing arts; Procession; Prosperity ritual; Rice; Sacred sites; Spiritualism; Trance; Vocal music
element_1065,Manufacture of cowbells,2015,USL,https://ich.unesco.org/en/USL/manufacture-of-cowbells-01065,Portugal,Cow; Idiophones; Metalworking,Aged practitioners; Agro-ecosystems; Cattle; Clays; Cooling; Copper; Craft workers; Diminishing youth interest; Family; Fire; Halted transmission; Industrial production; Industrial products; Insufficient remuneration; Iron; Leather; Loss of significance; Nonformal education; Pastoralism; Plant resources; Rapid economic transformation; Reduced practice; Rural-urban migration; Sheep; Technical skills; Tin; Traditional craftsmanship; Water; Wood
element_1068,Culture of Jeju Haenyeo (women divers),2016,RL,https://ich.unesco.org/en/RL/culture-of-jeju-haenyeo-women-divers-01068,Republic of Korea,Knowledge and practices concerning nature and the universe; Sea fishing; Women workers,"Apprenticeship; Biosphere reserves; Cooperatives; Environmental awareness; Fishing rights; Marine, coastal and island areas; Offering; Prosperity ritual; Shellfish; Social practices, rituals and festive events; Technical skills; Wisdom; Womens status; Work songs"
element_1069,"Filete porteño in Buenos Aires, a traditional painting technique",2015,RL,https://ich.unesco.org/en/RL/filete-porteno-in-buenos-aires-a-traditional-painting-technique-01069,Argentina,Decorative arts; Painting; Urban areas,Catholicism; Craft workers; Creativity; Disadvantaged youth; Flowers; Folk art; Handicrafts; Mass culture; Motor vehicles; Proverbs; Traditional craftsmanship
element_1073,Summer solstice fire festivals in the Pyrenees,2015,RL,https://ich.unesco.org/en/RL/summer-solstice-fire-festivals-in-the-pyrenees-01073,"Andorra, France, Spain",Festivals; Fire; Mountains; Summer,"Agro-ecosystems; Bark; Calendars; Costumes; Dance; Initiation rites; Knowledge and practices concerning nature and the universe; Oral traditions and expressions; Pastoralism; Procession; Pyrotechnics; Social practices, rituals and festive events; Traditional craftsmanship; Trees; Wood"
element_1075,Bagpipe culture,2015,RL,https://ich.unesco.org/en/RL/bagpipe-culture-01075,Slovakia,Agro-ecosystems; Instrument making; Instrumental music; Performing arts; Woodwind instruments,Costumes; Craft workers; Cultural events; Dance; Engraving; Family; Horn; Leather; Music education; Oral traditions and expressions; Traditional craftsmanship; Urban areas; Vocal music
element_1076,"Majlis, a cultural and social space",2015,RL,https://ich.unesco.org/en/RL/majlis-a-cultural-and-social-space-01076,"Oman, Qatar, Saudi Arabia, United Arab Emirates","Cultural space; Oral tradition; Social interaction; Social practices, rituals and festive events",Conflict resolution; Drylands; Ethics; Folk literature; Hospitality; Knowledge and practices concerning nature and the universe; Lawyers; Nomads; Oral traditions and expressions; Spiritual knowledge; Tribes; Wedding
element_1077,Carnival of Granville,2016,RL,https://ich.unesco.org/en/RL/carnival-of-granville-01077,France,"Carnival; Procession; Social practices, rituals and festive events; Urban areas","Costumes; Dance; Effigies; Fire; Float; Handicrafts; Humour (literary); Marine, coastal and island areas; Orchestras; Painting; Religious practice; Satire; Traditional craftsmanship"
element_1078,"Al-Razfa, a traditional performing art",2015,RL,https://ich.unesco.org/en/RL/al-razfa-a-traditional-performing-art-01078,"Oman, United Arab Emirates",Choir singing; Dance; Drylands; Oral tradition,"Agro-ecosystems; Choreography; Family; Oral traditions and expressions; Percussion instruments; Performing arts; Plucked string instruments; Poetry; Social practices, rituals and festive events; Stick; Urban areas; Wedding"
element_1080,Tugging rituals and games,2015,RL,https://ich.unesco.org/en/RL/tugging-rituals-and-games-01080,"Cambodia, Philippines, Republic of Korea, Viet Nam","Agricultural ritual; Games; Social practices, rituals and festive events",Agriculture; Agro-ecosystems; Beverages; Environmental awareness; Farmers; Fibres; Gender division of labour; Knowledge and practices concerning nature and the universe; Legendary creatures; New year; Offering; Rain; Religious belief; Solidarity
element_1086,Kazakh traditional Assyk games,2017,RL,https://ich.unesco.org/en/RL/kazakh-traditional-assyk-games-01086,Kazakhstan,"Educational games; Games; Grasslands, savannahs","Bone; Contests; Feasts; Knowledge and practices concerning nature and the universe; Natural dyes; Nonformal education; Oral traditions and expressions; Sheep; Social practices, rituals and festive events; Urban areas"
element_1085,Kuresi in Kazakhstan,2016,RL,https://ich.unesco.org/en/RL/kuresi-in-kazakhstan-01085,Kazakhstan,"Non-ecosystem specific; Social practices, rituals and festive events; Sports competitions; Wrestling","Apprenticeship; Epic poetry; Folk literature; Grasslands, savannahs; Knowledge and practices concerning nature and the universe; National broadcasting; Nomads; Performing arts; Tolerance; Urban areas"
element_1089,"Oshituthi shomagongo, marula fruit festival",2015,RL,https://ich.unesco.org/en/RL/oshituthi-shomagongo-marula-fruit-festival-01089,Namibia,"Agro-ecosystems; Beverages; Festivals; Fruit; Social practices, rituals and festive events","Dance; Fermentation; Food preparation; Gender division of labour; Grasslands, savannahs; Horn; Knowledge and practices concerning nature and the universe; Oral traditions and expressions; Performing arts; Rituals; Traditional craftsmanship; Traditional tools; Trees; Work songs; Youth participation"
element_1091,Mangal Shobhajatra on Pahela Baishakh,2016,RL,https://ich.unesco.org/en/RL/mangal-shobhajatra-on-pahela-baishakh-01091,Bangladesh,"Festivals; Procession; Social practices, rituals and festive events",Art education; Costumes; Democracy; Float; Folk art; Handicrafts; Masks; New year; Paper; Percussion instruments; Ritual purification; University campuses; Urban areas; Wood; Woodworking
element_1092,Lad’s dances in Romania,2015,RL,https://ich.unesco.org/en/RL/lad-s-dances-in-romania-01092,Romania,Agro-ecosystems; Dance; Performing arts; Performing arts,"Choreography; Costumes; Holidays; Instrumental music; Intercultural dialogue; Single persons; Social practices, rituals and festive events; Urban areas; Vocal music; Wedding"
element_1094,Traditional knowledge and technologies relating to the growing and processing of the curagua,2015,RL,https://ich.unesco.org/en/RL/traditional-knowledge-and-technologies-relating-to-the-growing-and-processing-of-the-curagua-01094,Venezuela (Bolivarian Republic of),Agriculture; Fibres; Forests; Weaving,"Agro-ecosystems; Family; Furniture; Gender division of labour; Grasslands, savannahs; Harvesting; Knowledge and practices concerning nature and the universe; Oral tradition; Pattern; Plants; Spinning; Textile arts; Traditional craftsmanship; Traditional tools"
element_1095,Traditional Vallenato music of the Greater Magdalena region,2015,USL,https://ich.unesco.org/en/USL/traditional-vallenato-music-of-the-greater-magdalena-region-01095,Colombia,Agro-ecosystems; Instrumental music; Vocal music,"Animal husbandry; Conflicts; Contests; Cow; Disc recordings; Emotions; Everyday life; Festivals; Hampered transmission; Idiophones; Improvisation; Loss of cultural spaces; Loss of significance; Mass media; Multiculturalism; Oral traditions and expressions; Overcommercialization; Pastoralism; Percussion instruments; Performing arts; Plucked string instruments; Rapid economic transformation; Rapid sociocultural change; Satire; Slavery; Social practices, rituals and festive events; Theatrification; Traditional craftsmanship; Urban areas; Urban spaces; Wind instruments; Work songs"
element_1098,Community project of safeguarding the living culture of Rovinj/Rovigno: the Batana Ecomuseum,2016,GSP,https://ich.unesco.org/en/BSP/community-project-of-safeguarding-the-living-culture-of-rovinj-rovigno-the-batana-ecomuseum-01098,Croatia,Ecomuseums; Technical skills; Traditional craftsmanship,"Awards; Choir singing; Craft workers; Cultural organizations; Family; Festivals; Knowledge and practices concerning nature and the universe; Oral traditions and expressions; Performing arts; Safeguarding practices; Scientific publications; Sea fishing; Ships; Social practices, rituals and festive events; Tourism; Vocal music; Wood; Woodworking"
element_1099,"Marimba music, traditional chants and dances from the Colombia South Pacific region and Esmeraldas Province of Ecuador",2015,RL,https://ich.unesco.org/en/RL/marimba-music-traditional-chants-and-dances-from-the-colombia-south-pacific-region-and-esmeraldas-province-of-ecuador-01099,"Colombia, Ecuador",Dance; Idiophones; Instrumental music,"Bamboo; Food customs; Funeral; Instrument making; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Oral history; Oral traditions and expressions; Performing arts; Poetry; Religious practice; Ships; Social practices, rituals and festive events; Traditional craftsmanship; Vocal music; Wood"
element_1103,Tinian marble craftsmanship,2015,RL,https://ich.unesco.org/en/RL/tinian-marble-craftsmanship-01103,Greece,Craft workers; Marble; Sculpture; Traditional craftsmanship,"Apprenticeship; Decorative arts; Drawing; Islands; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Metalworking; Pattern; Religious belief; Restoration; Social practices, rituals and festive events; Traditional tools"
element_1104,"Glasoechko, male two-part singing in Dolni Polog",2015,USL,https://ich.unesco.org/en/USL/glasoechko-male-two-part-singing-in-dolni-polog-01104,North Macedonia,Duet; Mountains; Polyphonic singing; Vocal music,Aged practitioners; Agriculture; Agro-ecosystems; Apprenticeship; Conflicts; Costumes; Halted transmission; Loss of cultural spaces; Multiethnic societies; Oral tradition; Performing arts; Post-conflict; Rapid sociocultural change; Reduced repertoire; Rural-urban migration; Social gathering; Talent; Wedding; Wind instruments; Woodwind instruments; Work songs
element_1106,Classical horsemanship and the High School of the Spanish Riding School Vienna,2015,RL,https://ich.unesco.org/en/RL/classical-horsemanship-and-the-high-school-of-the-spanish-riding-school-vienna-01106,Austria,Animal husbandry; Horse; Horse riding; Performing arts,"Animal genetics; Apprenticeship; Costumes; Handicrafts; Hats; Knowledge and practices concerning nature and the universe; Leather; Metalworking; Oral traditions and expressions; Social practices, rituals and festive events; Technical skills; Traditional craftsmanship; Training centres; Urban areas; Veterinary medicine"
element_1108,"Charrería, equestrian tradition in Mexico",2016,RL,https://ich.unesco.org/en/RL/charreria-equestrian-tradition-in-mexico-01108,Mexico,"Horse; Social practices, rituals and festive events; Sports competitions",Agro-ecosystems; Animal husbandry; Animal traction; Cattle; Costumes; Cow; Craft workers; Cultural events; Dance; Family; Handicrafts; Instrumental music; Performing arts; Traditional craftsmanship
element_1112,Traditional art of Shital Pati weaving of Sylhet,2017,RL,https://ich.unesco.org/en/RL/traditional-art-of-shital-pati-weaving-of-sylhet-01112,Bangladesh,Carpets; Weaving,Agro-ecosystems; Cane; Craft workers; Empowerment; Family; Handicrafts; Knowledge and practices concerning nature and the universe; Natural dyes; Oral traditions and expressions; Plant resources; Technical skills; Textile arts; Traditional craftsmanship
element_1155,Traditional system of Corongo’s water judges,2017,RL,https://ich.unesco.org/en/RL/traditional-system-of-corongo-s-water-judges-01155,Peru,Customary law; Mountains; Water resources,"Agriculture; Agro-ecosystems; Canals; Christianity; Dance; Festivals; Knowledge and practices concerning nature and the universe; Lawyers; Oral traditions and expressions; Prosperity ritual; Social practices, rituals and festive events; Water; Water storage"
element_1156,Oselvar boat - reframing a traditional learning process of building and use to a modern context,2016,GSP,https://ich.unesco.org/en/BSP/oselvar-boat-reframing-a-traditional-learning-process-of-building-and-use-to-a-modern-context-01156,Norway,Know-how transfer; Shipbuilding; Technical skills; Traditional craftsmanship,"Apprenticeship; Cultural organizations; Experts; Family; Guild; Handicrafts; Marine, coastal and island areas; Navigation; Oral traditions and expressions; Repair workshops; Restoration; Sailing; Sea fishing; Seminars (teaching method); Social practices, rituals and festive events; Sports competitions; Trees; Wood; Woodworking"
element_1159,Khidr Elias feast and its vows,2016,RL,https://ich.unesco.org/en/RL/khidr-elias-feast-and-its-vows-01159,Iraq,"Festivals; Prosperity ritual; Religious practice; Social practices, rituals and festive events; Urban areas",Agro-ecosystems; Christianity; Costumes; Dance; Drylands; Food customs; Instrumental music; Interfaith practices; Islam; Knowledge and practices concerning nature and the universe; Multiethnic societies; Offering; Oral traditions and expressions; Performing arts; Rivers; Sacred sites; Saints; Sports competitions; Traditional craftsmanship
